load_zone,fuel,period,fuel_cost
MIS_MAPP,Distillate,2020,19.384503258037135
MIS_MAPP,Uranium,2050,0.7002569774346096
MIS_MAPP,Uranium,2040,0.6813037230351604
MIS_MAPP,Uranium,2030,0.6643466582178466
MIS_MAPP,Uranium,2020,0.6503810014198712
SPP_WAUE,Coal,2050,1.745671624715928
SPP_WAUE,Coal,2040,1.7040105153389111
SPP_WAUE,Coal,2030,1.6345302701666686
SPP_WAUE,Coal,2020,1.6608498668137388
SPP_WAUE,Naturalgas,2050,4.212608156709967
SPP_WAUE,Naturalgas,2040,3.855692911048788
SPP_WAUE,Naturalgas,2030,3.5944720408985478
SPP_WAUE,Naturalgas,2020,2.436093389502341
SPP_WAUE,Distillate,2050,20.30435547127597
SPP_WAUE,Distillate,2040,17.842118901496928
SPP_WAUE,Distillate,2030,15.606435467520937
SPP_WAUE,Distillate,2020,19.384503258037135
SPP_WAUE,Uranium,2050,0.7002569774346096
SPP_WAUE,Uranium,2040,0.6813037230351604
SPP_WAUE,Uranium,2030,0.6643466582178466
SPP_WAUE,Uranium,2020,0.6503810014198712
SPP_NEBR,Coal,2050,1.745671624715928
SPP_NEBR,Coal,2040,1.7040105153389111
SPP_NEBR,Coal,2030,1.6345302701666686
SPP_NEBR,Coal,2020,1.6608498668137388
SPP_NEBR,Naturalgas,2050,4.212608156709967
SPP_NEBR,Naturalgas,2040,3.855692911048788
SPP_NEBR,Naturalgas,2030,3.5944720408985478
SPP_NEBR,Naturalgas,2020,2.436093389502341
SPP_NEBR,Distillate,2050,20.30435547127597
SPP_NEBR,Distillate,2040,17.842118901496928
SPP_NEBR,Distillate,2030,15.606435467520937
SPP_NEBR,Distillate,2020,19.384503258037135
SPP_NEBR,Uranium,2050,0.7002569774346096
SPP_NEBR,Uranium,2040,0.6813037230351604
SPP_NEBR,Uranium,2030,0.6643466582178466
SPP_NEBR,Uranium,2020,0.6503810014198712
MIS_MIDA,Coal,2050,1.745671624715928
MIS_MIDA,Coal,2040,1.7040105153389111
MIS_MIDA,Coal,2030,1.6345302701666686
MIS_MIDA,Coal,2020,1.6608498668137388
MIS_MIDA,Naturalgas,2050,4.212608156709967
MIS_MIDA,Naturalgas,2040,3.855692911048788
MIS_MIDA,Naturalgas,2030,3.5944720408985478
MIS_MIDA,Naturalgas,2020,2.436093389502341
MIS_MIDA,Distillate,2050,20.30435547127597
MIS_MIDA,Distillate,2040,17.842118901496928
MIS_MIDA,Distillate,2030,15.606435467520937
MIS_MIDA,Distillate,2020,19.384503258037135
MIS_MIDA,Uranium,2050,0.7002569774346096
MIS_MIDA,Uranium,2040,0.6813037230351604
MIS_MIDA,Uranium,2030,0.6643466582178466
MIS_MIDA,Uranium,2020,0.6503810014198712
SPP_N,Coal,2050,1.745671624715928
SPP_N,Coal,2040,1.7040105153389111
SPP_N,Coal,2030,1.6345302701666686
SPP_N,Coal,2020,1.6608498668137388
SPP_N,Naturalgas,2050,4.212608156709967
SPP_N,Naturalgas,2040,3.855692911048788
SPP_N,Naturalgas,2030,3.5944720408985478
SPP_N,Naturalgas,2020,2.436093389502341
SPP_N,Distillate,2050,20.30435547127597
SPP_N,Distillate,2040,17.842118901496928
SPP_N,Distillate,2030,15.606435467520937
SPP_N,Distillate,2020,19.384503258037135
SPP_N,Uranium,2050,0.7002569774346096
SPP_N,Uranium,2040,0.6813037230351604
SPP_N,Uranium,2030,0.6643466582178466
SPP_N,Uranium,2020,0.6503810014198712
MIS_MNWI,Coal,2050,1.745671624715928
MIS_MNWI,Coal,2040,1.7040105153389111
